Username,CourseName,InteractionType,Timestamp,Value
sarah26,UX Design Basics,rating,2024-12-06 03:45:32,5.0
sarah26,Social Media Marketing,enroll,2024-12-06 03:45:32,
sarah26,Social Media Marketing,rating,2024-12-06 03:45:32,4.0
ayalabrenda,Creative Writing,enroll,2024-12-06 03:45:32,
ayalabrenda,Creative Writing,rating,2024-12-06 03:45:32,4.0
ayalabrenda,History of Art,complete,2024-12-06 03:45:32,
ayalabrenda,History of Art,rating,2024-12-06 03:45:32,1.0
andreawoodward,Data Science 101,enroll,2024-12-06 03:45:32,
andreawoodward,Data Science 101,rating,2024-12-06 03:45:32,2.0
andreawoodward,Blockchain Basics,complete,2024-12-06 03:45:32,
andreawoodward,Blockchain Basics,rating,2024-12-06 03:45:32,1.0
andreawoodward,Cloud Computing,view,2024-12-06 03:45:32,
andreawoodward,Cloud Computing,rating,2024-12-06 03:45:32,2.0
andreawoodward,Machine Learning,enroll,2024-12-06 03:45:32,
andreawoodward,Machine Learning,rating,2024-12-06 03:45:32,3.0
williamadams,Photography Basics,enroll,2024-12-06 03:45:32,
williamadams,Photography Basics,rating,2024-12-06 03:45:32,2.0
williamadams,Music Production,enroll,2024-12-06 03:45:32,
williamadams,Music Production,rating,2024-12-06 03:45:32,3.0
dana21,History of Art,view,2024-12-06 03:45:32,
dana21,History of Art,rating,2024-12-06 03:45:32,4.0
dana21,SEO Strategies,enroll,2024-12-06 03:45:32,
dana21,SEO Strategies,rating,2024-12-06 03:45:32,5.0
dana21,Finance Fundamentals,view,2024-12-06 03:45:32,
dana21,Finance Fundamentals,rating,2024-12-06 03:45:32,1.0
kcastro,Advanced Java,complete,2024-12-06 03:45:32,
kcastro,Advanced Java,rating,2024-12-06 03:45:32,4.0
kcastro,Fitness and Wellness,view,2024-12-06 03:45:32,
kcastro,Fitness and Wellness,rating,2024-12-06 03:45:32,3.0
kcastro,UX Design Basics,enroll,2024-12-06 03:45:32,
kcastro,UX Design Basics,rating,2024-12-06 03:45:32,5.0
kcastro,Social Media Marketing,complete,2024-12-06 03:45:32,
kcastro,Social Media Marketing,rating,2024-12-06 03:45:32,4.0
lfranklin,Project Management,complete,2024-12-06 03:45:32,
lfranklin,Project Management,rating,2024-12-06 03:45:32,4.0
lfranklin,Advanced Java,complete,2024-12-06 03:45:32,
lfranklin,Advanced Java,rating,2024-12-06 03:45:32,1.0
lfranklin,Social Media Marketing,complete,2024-12-06 03:45:32,
lfranklin,Social Media Marketing,rating,2024-12-06 03:45:32,5.0
angela88,Graphic Design Fundamentals,view,2024-12-06 03:45:32,
angela88,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,4.0
angela88,Interior Design Basics,complete,2024-12-06 03:45:32,
angela88,Interior Design Basics,rating,2024-12-06 03:45:32,3.0
angela88,History of Art,view,2024-12-06 03:45:32,
angela88,History of Art,rating,2024-12-06 03:45:32,1.0
danaking,SEO Strategies,view,2024-12-06 03:45:32,
danaking,SEO Strategies,rating,2024-12-06 03:45:32,2.0
danaking,Excel for Beginners,view,2024-12-06 03:45:32,
danaking,Excel for Beginners,rating,2024-12-06 03:45:32,2.0
danaking,UX Design Basics,enroll,2024-12-06 03:45:32,
danaking,UX Design Basics,rating,2024-12-06 03:45:32,2.0
danaking,Creative Writing,enroll,2024-12-06 03:45:32,
danaking,Creative Writing,rating,2024-12-06 03:45:32,5.0
michaelyoung,Creative Writing,enroll,2024-12-06 03:45:32,
michaelyoung,Creative Writing,rating,2024-12-06 03:45:32,5.0
michaelyoung,Graphic Design Fundamentals,complete,2024-12-06 03:45:32,
michaelyoung,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,1.0
michaelyoung,Interior Design Basics,complete,2024-12-06 03:45:32,
michaelyoung,Interior Design Basics,rating,2024-12-06 03:45:32,3.0
michaelyoung,Game Development,complete,2024-12-06 03:45:32,
michaelyoung,Game Development,rating,2024-12-06 03:45:32,5.0
michaelyoung,Fitness and Wellness,enroll,2024-12-06 03:45:32,
michaelyoung,Fitness and Wellness,rating,2024-12-06 03:45:32,3.0
zmooney,Data Science 101,enroll,2024-12-06 03:45:32,
zmooney,Data Science 101,rating,2024-12-06 03:45:32,2.0
zmooney,Statistics for Data Science,enroll,2024-12-06 03:45:32,
zmooney,Statistics for Data Science,rating,2024-12-06 03:45:32,4.0
zmooney,Game Development,complete,2024-12-06 03:45:32,
zmooney,Game Development,rating,2024-12-06 03:45:32,2.0
zmooney,Intro to Python,complete,2024-12-06 03:45:32,
zmooney,Intro to Python,rating,2024-12-06 03:45:32,4.0
zmooney,Creative Writing,complete,2024-12-06 03:45:32,
zmooney,Creative Writing,rating,2024-12-06 03:45:32,3.0
wjones,Graphic Design Fundamentals,enroll,2024-12-06 03:45:32,
wjones,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,5.0
wjones,Game Development,complete,2024-12-06 03:45:32,
wjones,Game Development,rating,2024-12-06 03:45:32,1.0
wjones,Photography Basics,complete,2024-12-06 03:45:32,
wjones,Photography Basics,rating,2024-12-06 03:45:32,4.0
